Scopus;2011;Detection, emission estimation and risk prediction of forest fires in China using satellite sensors and simulation models in the past three decades-An overview
Scopus;2023;An Historical Review of the Simplified Physical Fire Spread Model PhyFire: Model and Numerical Methods
Scopus;2022;Evidence for lack of a fuel effect on forest and shrubland fire rates of spread under elevated fire danger conditions: implications for modelling and management
Scopus;2009;Implications of changing climate for global wildland fire
Scopus;2024;Uncharted territory: governance opportunities for wildfire management and the case of Cyprus
Scopus;2023;Exploring unmanned aerial systems operations in wildfire management: data types, processing algorithms and navigation
Scopus;2019;A review of a new generation of wildfire-atmosphere modeling
Scopus;2017;Parameters of the laboratory model terrestrial forest fire created from the needles of Pine (Pinus Nigra)
Scopus;2018;Systems thinking and wildland fire management
Scopus;2023;Review of wildfire modeling considering effects on land surfaces
Scopus;2020;A survey on systematic approaches in managing forest fires
Scopus;2014;Handling back fire in forest fire spread modelling
Scopus;2022;Contribution to understanding the influence of fires on the mercury cycle: Systematic review, dynamic modelling and application to sustainable hypothetical scenarios
Scopus;2025;A comprehensive bibliometric review of forest fires in Iran
Scopus;2024;A comprehensive taxonomy for forest fire risk assessment: bridging methodological gaps and proposing future directions
Scopus;2021;Combustion dynamics of large-scale wildfires
Scopus;2021;Influences of forest fires on the permafrost environment: A review
Scopus;2014;Predictors of south-eastern Australian householders' strengths of intentions to self-evacuate if a wildfire threatens: Two theoretical models
Scopus;2020;A review of machine learning applications in wildfire science and management
Scopus;1988;Numerical simulation of forest fires
Scopus;1997;Fire behaviour, suppression and lessons from the Berwick Forest fire of 26 February 1995
Scopus;2012;Fuels and fire behavior dynamics in bark beetle-attacked forests in Western North America and implications for fire management
Scopus;2024;Experiences with wildfire are associated with private landowners’ management decisions, relationships, and perceptions of risk
Scopus;1998;Forest-fire as a model for the dynamics of disease epidemics
Scopus;2015;Tools for assessing the impacts of climate variability and change on wildfire regimes in forests
Scopus;2007;Chapter 13 Climate Variability, Climate Change, and Western Wildfire with Implications for the Urban-Wildland Interface
Scopus;2023;Geostatistical Modeling of Wildfire Occurrence Probability: The Case Study of Monte Catillo Natural Reserve in Italy
Scopus;2013;Social science research related to wildfire management: An overview of recent findings and future research needs
Scopus;2017;Tamm Review: Shifting global fire regimes: Lessons from reburns and research needs
